"document","year","state"
"MAP_61E_TG0_14122013.pdf","2013","Saxony"
"MaP_74_Textteil_Juni2007.pdf","2019","Saxony"
"MaP_75E_November_2010.pdf","2010","Saxony"
"MaP_77E_Abschlussbericht.pdf","2019","Saxony"
"MaP_89_EB.pdf","2011","Saxony"
"MaP_97.pdf","2005","Saxony"
"Map_Berge-bei-Ohorn_Endversion.pdf","2005","Saxony"
"MaP_Bockautal.pdf","2019","Saxony"
"MaP_CrinitzerWasser_Endbericht.pdf","2019","Saxony"
"MaP_Elbtal_64E-V25_AB_2013_korrFassg.pdf","2014","Saxony"
"map_elbtal_text_091029.pdf","2009","Saxony"
"MaP_Klosterwasser.pdf","2006","Saxony"
"MaP_komplett.pdf","2019","Saxony"
"MaP_Limbach.pdf","2007","Saxony"
"map_lobstaedter_lache_222_endbericht_10112008.pdf","2008","Saxony"
"MaP_Lossa_EB_090909.pdf","2010","Saxony"
"MaP_muldet_b_aue_Endbericht_Juni.pdf","2019","Saxony"
"MaP_Röderaue_87E_AB.pdf","2011","Saxony"
"MaP_SAC018.pdf","2014","Saxony"
"MaP_Schöneck_Endfass.pdf","2019","Saxony"
"MaP_SCI 194_Text.pdf","2010","Saxony"
"MaP_SCI 249_Abschlussbericht.pdf","2019","Saxony"
"MAP_SCI_111.pdf","2011","Saxony"
"MaP_SCI_118.pdf","2010","Saxony"
"MaP_SCI_199_SPA_22_Abschluss_100914.pdf","2019","Saxony"
"MaP_SCI_265.pdf","2012","Saxony"
"MaP_SCI_278.pdf","2019","Saxony"
"MaP_SCI132_20122010.pdf","2010","Saxony"
"MaP_SCI133_20122010.pdf","2010","Saxony"
"MaP_SCI209_070330.pdf","2007","Saxony"
"MaP_SCI253.pdf","2010","Saxony"
"MaP_Text_036E.pdf","2019","Saxony"
"MaP_Text_037E.pdf","2019","Saxony"
"MaP_UZschopautal.pdf","2014","Saxony"
"map_wyhraaue_text.pdf","2012","Saxony"
"Map012_Text.pdf","2007","Saxony"
"MaP023E_Abschlussbericht.pdf","2010","Saxony"
"MaP033E_080424.pdf","2008","Saxony"
"MaP070E_Abschluss.pdf","2019","Saxony"
"MaP115_november_05.pdf","2005","Saxony"
"MaP148_EB_11-2012.pdf","2012","Saxony"
"MaP149_AB.pdf","2019","Saxony"
"MaP151_AB_100122.pdf","2019","Saxony"
"MaP155_Endstand_20041015.pdf","2019","Saxony"
"MaP169_AB_End.pdf","2019","Saxony"
"MaP16E.pdf","2005","Saxony"
"MaP173_januar_2006.pdf","2006","Saxony"
"Map273_Abschluss.pdf","2019","Saxony"
"MaP290_Abschlussbericht.pdf","2005","Saxony"
"MaP300Endbericht.pdf","2019","Saxony"
"MaP41E_AB.pdf","2011","Saxony"
"MaP54e_Endbericht_1108_2.pdf","2008","Saxony"
"MaP61E_TG2_27012014.pdf","2013","Saxony"
"MaP61ETG7_15082014.pdf","2014","Saxony"
"Map95_Abschlussbericht.pdf","2007","Saxony"
"MapMiZMu_Endbericht_Dez2006.pdf","2008","Saxony"
"mt_text5a.pdf","2019","Saxony"
"Pockau_März05.pdf","2019","Saxony"
"Rohrbach_07-05-11.pdf","2019","Saxony"
"Schlussbericht_07-04.pdf","2019","Saxony"
"SCI-184_Bielatal-AB.pdf","2019","Saxony"
"SCI-83E_Gimmlitztal.pdf","2019","Saxony"
"SCI 195_Endbericht_0506.pdf","2019","Saxony"
"SCI 271 Kalkbruch Hammerunterwiesenthal.pdf","2019","Saxony"
"SCI_055E_Abschlussbericht_04_02_2011_korr021012.pdf","2019","Saxony"
"SCI_107_Abschlussbericht.pdf","2010","Saxony"
"SCI_159_AbschLB_20112011.pdf","2012","Saxony"
"SCI_208_SPA_01_Abschlussbericht.pdf","2019","Saxony"
"SCI_214_MaP_AB.pdf","2013","Saxony"
"SCI_215_MaP_Text.pdf","2019","Saxony"
"SCI_65E_ Endbericht_25.01.08.pdf","2008","Saxony"
"SCI106_ Abschlussbericht.pdf","2010","Saxony"
"SCI168_Abschlussbericht.pdf","2010","Saxony"
"Teil I Text.pdf","2019","Saxony"
"Text-113.pdf","2019","Saxony"
"Text-141.pdf","2019","Saxony"
"Text-145.pdf","2019","Saxony"
"Text-146.pdf","2019","Saxony"
"Text-29E.pdf","2019","Saxony"
"Text-SCI-116.pdf","2019","Saxony"
"Text_046_EB_neu.pdf","2019","Saxony"
"Text_Endfassung_RP_06_09_12.pdf","2019","Saxony"
"Text_MaP292_AB.pdf","2006","Saxony"
"Text_SCI174_Abschlussbericht.pdf","2019","Saxony"
"Textteil.pdf","2006","Saxony"
"Zentraldokument MaP Niederspree.pdf","2019","Saxony"
