,document,year,state
1441,5018.pdf,2011,Hessen
1442,5019.pdf,2016,Hessen
1443,5019_301.pdf,2016,Hessen
1444,5020.pdf,2012,Hessen
1445,5020_301.pdf,2012,Hessen
1446,5020_302.pdf,2011,Hessen
1447,5020_303.pdf,2011,Hessen
1448,5020_304.pdf,2011,Hessen
1449,5020_305.pdf,2013,Hessen
1450,5021.pdf,2015,Hessen
1451,5021_301.pdf,2008,Hessen
1452,5021_302.pdf,2013,Hessen
1453,5022.pdf,2014,Hessen
1454,5022_301.pdf,2009,Hessen
1455,5023.pdf,2015,Hessen
1456,5023_301.pdf,2008,Hessen
1457,5024.pdf,2015,Hessen
1458,5024_301.pdf,2014,Hessen
1459,5024_303.pdf,2014,Hessen
1460,5024_305.pdf,2012,Hessen
1461,5024_306.pdf,2016,Hessen
1462,5025.pdf,2012,Hessen
1463,5025_302.pdf,2016,Hessen
1464,5025_303.pdf,2011,Hessen
1465,5025_350_HEF.pdf,2016,Hessen
1466,5025_350_Sontra.pdf,2015,Hessen
1467,5026.pdf,2012,Hessen
1468,5026_301.pdf,2017,Hessen
1469,5026_302.pdf,2014,Hessen
1470,5026_350.pdf,2014,Hessen
1471,5028.pdf,2012,Hessen
1472,5029.pdf,2014,Hessen
1473,5030.pdf,2012,Hessen
1474,5031.pdf,2016,Hessen
1475,5032.pdf,2011,Hessen
1476,5033.pdf,2009,Hessen
1477,5034.pdf,2010,Hessen
1478,5035.pdf,2008,Hessen
1479,5036.pdf,2016,Hessen
1480,5037.pdf,2010,Hessen
1481,5038.pdf,2008,Hessen
1482,5039.pdf,2012,Hessen
1483,5040.pdf,2016,Hessen
1484,5041.pdf,2014,Hessen
1485,5042.pdf,2013,Hessen
1486,5043.pdf,2016,Hessen
1487,5044.pdf,2014,Hessen
1488,5045.pdf,2014,Hessen
1489,5046.pdf,2015,Hessen
1490,5047.pdf,2012,Hessen
1491,5048.pdf,2016,Hessen
1492,5049.pdf,2011,Hessen
1493,5050.pdf,2014,Hessen
1494,5051.pdf,2014,Hessen
1495,5052.pdf,2017,Hessen
1496,5053.pdf,2020,Hessen
1497,5054.pdf,2012,Hessen
1498,5055.pdf,2016,Hessen
1499,5056.pdf,2014,Hessen
1500,5057.pdf,2012,Hessen
1501,5058.pdf,2016,Hessen
1502,5059.pdf,2012,Hessen
1503,5060.pdf,2010,Hessen
1504,5061.pdf,2010,Hessen
1505,5062.pdf,2014,Hessen
1506,5063.pdf,2016,Hessen
1507,5064.pdf,2010,Hessen
1508,5065.pdf,2018,Hessen
1509,5066.pdf,2010,Hessen
1510,5067.pdf,2012,Hessen
1511,5068.pdf,2016,Hessen
1512,5069.pdf,2016,Hessen
1513,5070.pdf,2016,Hessen
1514,5071.pdf,2015,Hessen
1515,5072.pdf,2015,Hessen
1516,5073.pdf,2012,Hessen
1517,5074.pdf,2017,Hessen
1518,5075.pdf,2015,Hessen
1519,5076.pdf,2013,Hessen
1520,5077.pdf,2016,Hessen
1521,5078.pdf,2014,Hessen
1522,5079.pdf,2013,Hessen
1523,5080.pdf,2016,Hessen
1524,5081.pdf,2014,Hessen
1525,5082.pdf,2011,Hessen
1526,5083.pdf,2011,Hessen
1527,5084.pdf,2012,Hessen
1528,5086.pdf,2010,Hessen
1529,5087.pdf,2011,Hessen
1530,5088.pdf,2015,Hessen
1531,5089.pdf,2015,Hessen
1532,5090.pdf,2015,Hessen
1533,5091.pdf,2020,Hessen
1534,5092.pdf,2011,Hessen
1535,5093.pdf,2013,Hessen
1536,5094.pdf,2016,Hessen
1537,5096.pdf,2012,Hessen
1538,5097.pdf,2014,Hessen
1539,5099.pdf,2012,Hessen
1540,5100.pdf,2014,Hessen
1541,5102.pdf,2016,Hessen
1542,5103.pdf,2015,Hessen
1543,5105.pdf,2014,Hessen
1544,5107.pdf,2016,Hessen
1545,5108.pdf,2013,Hessen
1546,5110.pdf,2014,Hessen
1547,5111.pdf,2016,Hessen
1548,5115.pdf,2014,Hessen
1549,5116.pdf,2014,Hessen
1550,5117.pdf,2016,Hessen
1551,5120_301.pdf,2008,Hessen
1552,5121.pdf,2013,Hessen
1553,5122.pdf,2016,Hessen
1554,5122_301.pdf,2016,Hessen
1555,5122_302.pdf,2012,Hessen
1556,5123.pdf,2013,Hessen
1557,5124.pdf,2016,Hessen
1558,5125.pdf,2015,Hessen
1559,5125_301.pdf,2016,Hessen
1560,5125_302.pdf,2015,Hessen
1561,5125_303.pdf,2012,Hessen
1562,5125_350.pdf,2016,Hessen
1563,5126.pdf,2013,Hessen
1564,5127.pdf,2016,Hessen
1565,5128.pdf,2016,Hessen
1566,5129.pdf,2013,Hessen
1567,5130.pdf,2015,Hessen
1568,5131.pdf,2016,Hessen
1569,5133.pdf,2016,Hessen
1570,5134.pdf,2016,Hessen
1571,5135.pdf,2015,Hessen
1572,5137.pdf,2016,Hessen
1573,5138.pdf,2016,Hessen
1574,5141.pdf,2016,Hessen
1575,5142.pdf,2016,Hessen
1576,5143.pdf,2016,Hessen
1577,5145.pdf,2016,Hessen
1578,5146.pdf,2016,Hessen
1579,5148.pdf,2016,Hessen
1580,5149.pdf,2015,Hessen
1581,5150.pdf,2016,Hessen
1582,5151.pdf,2015,Hessen
1583,5152.pdf,2016,Hessen
1584,5155.pdf,2017,Hessen
1585,5156.pdf,2016,Hessen
1586,5157.pdf,2016,Hessen
1587,5158.pdf,2016,Hessen
1588,5159.pdf,2016,Hessen
1589,5160.pdf,2016,Hessen
1590,5161.pdf,2016,Hessen
1591,5162.pdf,2018,Hessen
1592,5165.pdf,2017,Hessen
1593,5166.pdf,2017,Hessen
1594,5167.pdf,2017,Hessen
1595,5222_301.pdf,2009,Hessen
1596,5224_301.pdf,2009,Hessen
1597,5224_302.pdf,2009,Hessen
1598,5224_303.pdf,2012,Hessen
1599,5323_301.pdf,2010,Hessen
1600,5323_303.pdf,2016,Hessen
1601,5325_305.pdf,2016,Hessen
1602,5325_308.pdf,2012,Hessen
1603,5423_301.pdf,2013,Hessen
1604,5423_302.pdf,2010,Hessen
1605,5423_303.pdf,2009,Hessen
1606,5423_304.pdf,2012,Hessen
1607,5523_301.pdf,2011,Hessen
1608,5523_302.pdf,2012,Hessen
1609,5525_351.pdf,2016,Hessen
1610,5525_352.pdf,2016,Hessen
1611,5568.pdf,2014,Hessen
1612,5624_350.pdf,2010,Hessen
1613,5717-305 Erlenbach (Text) zwischen Neu-Anspach und Nieder-Erlenbach BWP Veröffentlichung 2016-03-03.pdf,2016,Hessen
1614,365_Managementplan.pdf,2016,LowSax
1615,1740_301_Managementplan_2019.pdf,2019,MeckPom
1616,1946_301_Managementplan_2018_Datenschutzversion.pdf,2019,MeckPom
1617,2017_B_Text_MaP.pdf,2017,MeckPom
1618,2017_SCH_Text_MaP.pdf,2017,MeckPom
1619,2646-305_Wälder_bei_Feldberg_MaP.pdf,2015,MeckPom
1620,B_Managementplan_DE+1749-301_Greifswalder+Oie.pdf,2019,MeckPom
1621,DE-2551-373_MAP.pdf,2017,MeckPom
1622,DE_1343-301_PLA_MaP.pdf,2019,MeckPom
1623,DE_1345-301_LIB_MaP.pdf,2019,MeckPom
1624,DE_1446-302_Managementplan_Bestätigte_Endfassung.pdf,2019,MeckPom
1625,DE_1540-302_DAR_MaP.pdf,2019,MeckPom
1626,DE_1749-302_GBRS_MaP.pdf,2020,MeckPom
1627,DE_2230-306_Tx-FFH-MP.pdf,2018,MeckPom
1628,DE_2231-303_Textteil_I_II_MAP.pdf,2018,MeckPom
1629,DE_2247-301_Managementplan.pdf,2017,MeckPom
1630,DE_2334-302_Managementplan.pdf,2018,MeckPom
1631,DE_2335-301_Managementplan.pdf,2018,MeckPom
1632,DE_2348_301_Managementplan_2019_07_05.pdf,2019,MeckPom
1633,DE_2350-304_Managementplan.pdf,2017,MeckPom
1634,DE_2350_302_MP_endfassung.pdf,2018,MeckPom
1635,DE_2441-302_FFH-Managementplan_Endfassung.pdf,2015,MeckPom
1636,DE_2450-302_Managementplan.pdf,2017,MeckPom
1637,DE_2535-302_Managementplan.pdf,2018,MeckPom
1638,DE_2543-301_Managementplan_GGB_DE_2543-301_Stand_Oktober_2018.pdf,2018,MeckPom
1639,DE_2549-305_Managementplan.pdf,2017,MeckPom
1640,DE_2549_303_Endfassung.pdf,2019,MeckPom
1641,DE_2551-302_Managementplan_Bestätigte_Endfassung.pdf,2019,MeckPom
1642,DE_2551-374_Managementplan.pdf,2017,MeckPom
1643,DE_2635-304_Managementplan.pdf,2018,MeckPom
1644,DE_2645-301_Managementplan_GGB_DE_2645-301_Stand_September_2018.pdf,2018,MeckPom
1645,DE_2651_301_MP_Gesamtplan.pdf,2019,MeckPom
1646,DE_2750-305_Managementplan.pdf,2017,MeckPom
1647,DE_2835-303_Managementplan.pdf,2018,MeckPom
1648,DE+1547-303+Managementplan.pdf,2014,MeckPom
1649,DE+1641_301+MP+Barther+Stadtholz.pdf,2019,MeckPom
1650,DE+1744-301+Managementplan.pdf,2019,MeckPom
1651,DE+1747-301+FFH_Managementplan_2011_11_01.pdf,2011,MeckPom
1652,DE+1934-302+Textteil.pdf,2006,MeckPom
1653,DE+1936-302_Endbericht.pdf,2012,MeckPom
1654,DE+1941-301+Managementplan_Endfassung.pdf,2012,MeckPom
1655,DE+2036-302_Endfassung.pdf,2012,MeckPom
1656,DE+2048-302+Managementplan.pdf,2015,MeckPom
1657,DE+2050-303+Managementplan.pdf,2014,MeckPom
1658,DE+2130-302+Endfassung.pdf,2012,MeckPom
1659,DE+2130-303+Endfassung.pdf,2012,MeckPom
1660,DE+2137-302_Endfassung.pdf,2012,MeckPom
1661,DE+2138-302_Endbericht.pdf,2011,MeckPom
1662,DE+2234-304_Text.pdf,2010,MeckPom
1663,DE+2236-301_Text+.pdf,2017,MeckPom
1664,DE+2238-302_Endfassung.pdf,2011,MeckPom
1665,DE+2245-302_managementplan_endfassung.pdf,2013,MeckPom
1666,DE+2251-301+Text.pdf,2013,MeckPom
1667,DE+2437-301_Text.pdf,2017,MeckPom
1668,DE+2441-303_2013_11_06_managementplan_markierungen.pdf,2013,MeckPom
1669,DE+2442-301+Karte+31.05.2011+MAP_Endfassung.pdf,2011,MeckPom
1670,DE+2531-303_Endfassung_Stand_Dez2010.pdf,2010,MeckPom
1671,DE+2533-301+Endfassung.pdf,2010,MeckPom
1672,DE+2538-302+Endfassung.pdf,2013,MeckPom
1673,DE+2635-303+Endfassung.pdf,2012,MeckPom
1674,DE+2636-301_Text.pdf,2017,MeckPom
1675,DE+2638-305+Endfassung_Stand_August_2012.pdf,2012,MeckPom
1676,DE+2646-304+Managementplan.pdf,2016,MeckPom
1677,DE+2737-302+Endfassung_2011-10-17.pdf,2011,MeckPom
1678,DE+2742-302+Managementplan.pdf,2013,MeckPom
1679,DE+2743-304_Managementplan.pdf,2012,MeckPom
1680,DE+2744-309+Managementplan.pdf,2014,MeckPom
1681,DE+2750-306+MAP+Endfassung.pdf,2013,MeckPom
1682,DE1346-301+Managementplan_Endfassung.pdf,2011,MeckPom
1683,DE1447_303_Teil_I_und_II_lm.pdf,2020,MeckPom
1684,DE1640_302_MP_HohesUferAhrenshoop.pdf,2018,MeckPom
1685,DE1645-302_MP_Kreidebruch_Gesammanagementplan_Final.pdf,2019,MeckPom
1686,DE1849_301_MP_Dünengebiet_Trassenheide.pdf,2019,MeckPom
1687,DE1934-303_MaPText.pdf,2017,MeckPom
1688,DE2032_301_Teil_I_ll.pdf,2018,MeckPom
1689,DE2036_301_Text.pdf,2016,MeckPom
1690,DE2044-302_Managementplan.pdf,2017,MeckPom
1691,DE2133_301_Teil_l_ll.pdf,2018,MeckPom
1692,DE2133_302_Text.pdf,2017,MeckPom
1693,DE2133_303_Everstorf_Managementplan.pdf,2014,MeckPom
1694,DE2134_301_Teil_I_ll.pdf,2018,MeckPom
1695,DE2136-302_Endfassung_Februar_2011.pdf,2011,MeckPom
1696,DE2138-302_Endfassung_Februar_2011.pdf,2011,MeckPom
1697,DE2232_301_Teil_l_ll.pdf,2018,MeckPom
1698,DE2236-302_Endfassung_Februar_2011.pdf,2011,MeckPom
1699,DE2236-303_Endfassung_Februar_2011.pdf,2011,MeckPom
1700,DE2242-302_Managementplan.pdf,2018,MeckPom
1701,DE2243-301_Managementplan.pdf,2019,MeckPom
1702,DE2243-302_Managementplan.pdf,2017,MeckPom
1703,DE2244-301_Managementplan.pdf,2019,MeckPom
1704,DE2244-302_Managementplan.pdf,2018,MeckPom
1705,DE2246-301_FFH-Managementplan.pdf,2017,MeckPom
1706,DE2248-301_Managementplan.pdf,2018,MeckPom
1707,DE2334_307_Text.pdf,2016,MeckPom
1708,DE2336-301_Endfassung_Februar_2011.pdf,2011,MeckPom
1709,DE2342-301_Managementplan.pdf,2017,MeckPom
1710,DE2343-301_Managementplan.pdf,2017,MeckPom
1711,DE2344-301_Managementplan.pdf,2019,MeckPom
1712,DE2345-304_Managementplan.pdf,2020,MeckPom
1713,DE2346-301_Managementplan.pdf,2018,MeckPom
1714,DE2348-302_Managementplan.pdf,2018,MeckPom
1715,DE2350_303_MP_Uecker_Gesamtentwurf_190528_.pdf,2019,MeckPom
1716,DE2440-301_Managementplan.pdf,2018,MeckPom
1717,DE2443-301_Managementplan.pdf,2018,MeckPom
1718,DE2443-302_Managementplan.pdf,2018,MeckPom
1719,DE2444-301_FFH-Managementplan.pdf,2017,MeckPom
1720,DE2447-301_Managementplan.pdf,2018,MeckPom
1721,DE2448_303_Teil_I_und_II.pdf,2020,MeckPom
1722,DE2541-301_Managementplan.pdf,2019,MeckPom
1723,DE2542-302_Managementplan.pdf,2019,MeckPom
1724,DE2545-303_Managementplan.pdf,2018,MeckPom
1725,DE2546-301_Managementplan.pdf,2019,MeckPom
1726,DE2547-302_Managementplan.pdf,2018,MeckPom
1727,DE2547-303_Managementplan.pdf,2019,MeckPom
1728,DE2547-374_Managementplan.pdf,2019,MeckPom
1729,DE2548-301_Managementplan.pdf,2018,MeckPom
1730,DE2634_301_MP_Text.pdf,2017,MeckPom
1731,DE2635_305_Endfassung_LM.pdf,2020,MeckPom
1732,DE2642-301_Managementplan.pdf,2018,MeckPom
1733,DE2644-302_Managementplan.pdf,2017,MeckPom
1734,DE2644-303_Managementplan.pdf,2018,MeckPom
1735,DE2647-305_Managementplan.pdf,2018,MeckPom
1736,DE2735_301_MaP.pdf,2018,MeckPom
1737,DE2736_Teil+I_II.pdf,2018,MeckPom
1738,DE2741_302_Managementplan.pdf,2018,MeckPom
1739,DE2742-301_Managementplan.pdf,2018,MeckPom
1740,DE2744-307_Managementplan.pdf,2019,MeckPom
1741,DE2744-308_Managementplan.pdf,2018,MeckPom
1742,DE2745-371_Managementplan.pdf,2019,MeckPom
1743,DE2746-302_Managementplan.pdf,2020,MeckPom
1744,DE2842-304_Managementplan.pdf,2019,MeckPom
1745,DE2844-305_Managementplan.pdf,2018,MeckPom
1746,Endfassung_DE_1836-302.pdf,2017,MeckPom
1747,Endfassung_DE_1836_301.pdf,2017,MeckPom
1748,Endfassung_DE_1837_301.pdf,2017,MeckPom
1749,Endfassung_DE_1838_301.pdf,2017,MeckPom
1750,Endfassung_DE_1936_301.pdf,2018,MeckPom
1751,Endfassung_DE_1940_301.pdf,2017,MeckPom
1752,Endfassung_DE_2038_301.pdf,2019,MeckPom
1753,Endfassung_DE_2039_301.pdf,2018,MeckPom
1754,Endfassung_DE_2040_301.pdf,2019,MeckPom
1755,Endfassung_DE_2041_301.pdf,2019,MeckPom
1756,Endfassung_DE_2139-301.pdf,2019,MeckPom
1757,Endfassung_DE_2141_301.pdf,2019,MeckPom
1758,Endfassung_DE_2142-302_oKap3.pdf,2019,MeckPom
1759,Endfassung_DE_2142_301.pdf,2019,MeckPom
1760,Endfassung_DE_2239_302.pdf,2017,MeckPom
1761,Endfassung_DE_2239_303.pdf,2017,MeckPom
1762,Endfassung_DE_2240-301_oKap3.pdf,2019,MeckPom
1763,Endfassung_DE_2242-304_oKap3.pdf,2019,MeckPom
1764,Endfassung_DE1937-301.pdf,2020,MeckPom
1765,Endfassung_Managementplan_DE_1846-303.pdf,2018,MeckPom
1766,Endfassung_Managementplan_DE_2045-302_Stand_Mai_2020.pdf,2020,MeckPom
1767,Endfassung_MP_DE2331_306_Okt.-2011.pdf,2012,MeckPom
1768,Endfassung_MP_Hohofo-Kyritz_anonym.pdf,2019,MeckPom
1769,FFH-Managementplan_+DE_2539_301_20_06_2013.pdf,2013,MeckPom
1770,FFH-Managementplan_DE_2639-301_2016-10-28.pdf,2016,MeckPom
1771,FFH-Managementplan_DE+2031_301.pdf,2015,MeckPom
1772,FFH-Managementplan_DE+2338_304.pdf,2014,MeckPom
1773,FFH-MP_DE+1739-303_Endfassung_Dez._2018.pdf,2019,MeckPom
1774,FFH_Managementplan_DE_1542-302_Endfassung_27-11-2014.pdf,2014,MeckPom
1775,FFH_Managementplan+Malchiner+See+und+Umgebung.pdf,2015,MeckPom
1776,FFH_MP_DE_2231-304-5-1-2011.pdf,2011,MeckPom
1777,Gesamtfassung_GGB-MMP_2550-301.pdf,2018,MeckPom
1778,GGB_MMP_Latzigsee_bei_Borken_Gesamtfassung_12_11.pdf,2018,MeckPom
1779,GGB_MP_DE_2351_301.pdf,2019,MeckPom
1780,GGB_MP_DE_2450_301_anonym.pdf,2020,MeckPom
1781,Managementplan_Bestätigte_Endfassung.pdf,2019,MeckPom
1782,Managementplan_DE_2037_301.pdf,2013,MeckPom
1783,Managementplan_DE_2451_301.pdf,2018,MeckPom
1784,Mangagementplan_DE_2448_302_Endfassung_anonymisiert.pdf,2020,MeckPom
1785,MaP_1447-302_Jasmund_Text_Artenschutzvariante.pdf,2020,MeckPom
1786,MAP_2241-302.pdf,2015,MeckPom
1787,MAP_2338-302.pdf,2019,MeckPom
1788,MAP_2339-303_20190703.pdf,2019,MeckPom
1789,MAP_2439-304.pdf,2019,MeckPom
1790,MaP_Bretziner+Heide.pdf,2017,MeckPom
1791,MaP_Buchholz.pdf,2018,MeckPom
1792,MaP_DE_1643-301.pdf,2019,MeckPom
1793,MaP_DE_1840_301.pdf,2019,MeckPom
1794,MAP_DE_1842-303.pdf,2020,MeckPom
1795,MaP_DE_2048-301_bestätigte_Endfassung_Juni_2019.pdf,2020,MeckPom
1796,MaP_Försterhofer_Heide_anym_20160930.pdf,2019,MeckPom
1797,MaP_Grambow.pdf,2018,MeckPom
1798,MaP_KarenzerKalisser_Heide.pdf,2017,MeckPom
1799,MaP_Neumühler_See_07.pdf,2018,MeckPom
1800,MaP_Nordvorpommersche_Waldlandschaft.pdf,2020,MeckPom
1801,MaP_Stecknitz-Delvenau.pdf,2017,MeckPom
1802,MaP_Tilzower+Wald_Gesamtplan.pdf,2019,MeckPom
1803,MaP_Wald_Dümmer_05.pdf,2018,MeckPom
1804,MaP_Wald+und+Lindenallee+Banzin.pdf,2017,MeckPom
1805,MaP_Wiebendorfer+Moor.pdf,2017,MeckPom
1806,MaP_Wocknin+See_Gesamtplan.pdf,2019,MeckPom
1807,MAP1840-302_030.pdf,2014,MeckPom
1808,MAP2241-303_095.pdf,2011,MeckPom
1809,MMP+Nebeltal_Endfassung_Stand+2013-10-16.pdf,2013,MeckPom
1810,MP_Dambecker+Seen_Nov2014.pdf,2014,MeckPom
1811,MP_DE_1845_301_anonym.pdf,2019,MeckPom
1812,MP_DE_2247-303.pdf,2019,MeckPom
1813,MP_DE_2448_374.pdf,2019,MeckPom
1814,MP_DE_2551-301_anonym.pdf,2019,MeckPom
1815,MP_DE+2530-372.pdf,2018,MeckPom
1816,MP_DE+2530-373.pdf,2018,MeckPom
1817,MP_Stepenitz+Endfassung.pdf,2015,MeckPom
1818,Rostocker+Heide+-+Text_ges.pdf,2006,MeckPom
1819,Text-FFH-MP-Testorfer-Wald_Endfassung_170306.pdf,2017,MeckPom
1820,Text_MAP_1846_302_Bleiche.pdf,2019,MeckPom
1821,Text+DE+2446-301.pdf,2013,MeckPom
1822,3811-301_01Bericht.pdf,2020,NRW
1823,5305-303_01Bericht.pdf,2020,NRW
1824,DE-3511-301_01Bericht.pdf,2020,NRW
1825,DE-3512-301_01Bericht.pdf,2020,NRW
1826,DE-3516-301_01Bericht.pdf,2020,NRW
1827,DE-3516-302_01Bericht.pdf,2020,NRW
1828,DE-3517-301_01Bericht.pdf,2020,NRW
1829,DE-3517-303_01Bericht.pdf,2020,NRW
1830,DE-3518-301_01Bericht.pdf,2020,NRW
1831,DE-3611-301_01Bericht.pdf,2020,NRW
1832,DE-3613-303_01Bericht_Teilgebiet_Haseniederung.pdf,2020,NRW
1833,DE-3613-304_01Bericht.pdf,2020,NRW
1834,DE-3618-301_01Bericht_Altes Moor.pdf,2020,NRW
1835,DE-3618-302_01Bericht.pdf,2020,NRW
1836,DE-3619-301_01Bericht_TGHeisterholz.pdf,2012,NRW
1837,DE-3619-301_01Bericht_TGNordholz.pdf,2020,NRW
1838,DE-3708-303_Bericht.pdf,2010,NRW
1839,DE-3709-301_01Bericht.pdf,2020,NRW
1840,DE-3709-302_01Bericht.pdf,2020,NRW
1841,DE-3709-303_01Bericht.pdf,2020,NRW
1842,DE-3709-304_01Bericht.pdf,2020,NRW
1843,DE-3709-305_01Bericht.pdf,2020,NRW
1844,DE-3710-301_01Bericht.pdf,2020,NRW
1845,DE-3711-301_01Bericht_Bundeswehr_GLT.pdf,2019,NRW
1846,DE-3711-301_MS_01Bericht.pdf,2020,NRW
1847,DE-3711-301_ST_I_01BBericht.pdf,2019,NRW
1848,DE-3711-301_ST_II_01Bericht.pdf,2019,NRW
1849,DE-3712-301_01Bericht.pdf,2020,NRW
1850,DE-3712-302_01Bericht.pdf,2020,NRW
1851,DE-3712-303_01Bericht.pdf,2020,NRW
1852,DE-3713-302_01Bericht.pdf,2020,NRW
1853,DE-3713-304_01Bericht.pdf,2020,NRW
1854,DE-3713-305_01Bericht.pdf,2020,NRW
1855,DE-3717-301_01Bericht.pdf,2020,NRW
1856,DE-3719-301_01Bericht_Land.pdf,2020,NRW
1857,DE-3719-301_02Bericht2_Bund.pdf,2019,NRW
1858,DE-3719-302_01Bericht.pdf,2020,NRW
1859,DE-3807-301_Bericht.pdf,2013,NRW
1860,DE-3807-303_Bericht.pdf,2013,NRW
1861,DE-3808-301_Bericht.pdf,2013,NRW
1862,DE-3809-301_01Bericht.pdf,2020,NRW
1863,DE-3809-302_01Bericht.pdf,2020,NRW
1864,DE-3810-301_01Bericht.pdf,2020,NRW
1865,DE-3810-302_01Bericht.pdf,2020,NRW
1866,DE-3811-302_Bericht.pdf,2019,NRW
1867,DE-3811-303_01Bericht.pdf,2020,NRW
1868,DE-3813-302_01Bericht.pdf,2020,NRW
1869,DE-3813-303_01Bericht.pdf,2020,NRW
1870,DE-3817-301_01Bericht.pdf,2020,NRW
1871,DE-3818-301_Bericht.pdf,2019,NRW
1872,DE-3818-302_01Bericht.pdf,2020,NRW
1873,DE-3819-301_01Bericht.pdf,2020,NRW
1874,DE-3819-302_01Bericht.pdf,2020,NRW
1875,DE-3901-301_01Bericht.pdf,2020,NRW
1876,DE-3906-301_Bericht.pdf,2015,NRW
1877,DE-3908-301_Bericht.pdf,2019,NRW
1878,DE-3909-301_Bericht.pdf,2019,NRW
1879,DE-3909-302_Bericht.pdf,2010,NRW
1880,DE-3911-302_01Bericht.pdf,2020,NRW
1881,DE-3912-301_01Bericht_Bundeswehr_MPE.pdf,2019,NRW
1882,DE-3912-302_01Bericht.pdf,2019,NRW
1883,DE-3915-301_01Bericht.pdf,2020,NRW
1884,DE-3915-302_01Bericht.pdf,2020,NRW
1885,DE-3915-303_01Bericht.pdf,2020,NRW
1886,DE-3918-301_Bericht.pdf,2019,NRW
1887,DE-4008-301_TGBorken_01Bericht.pdf,2020,NRW
1888,DE-4008-301_TGCoesfeld_01Bericht.pdf,2019,NRW
1889,DE-4008-304_Bericht.pdf,2019,NRW
1890,DE-4009-301_Bericht.pdf,2010,NRW
1891,DE-4009-303_Bericht.pdf,2010,NRW
1892,DE-4010-301_Bericht.pdf,2010,NRW
1893,DE-4010-302_Bericht.pdf,2010,NRW
1894,DE-4010-303_01Bericht.pdf,2020,NRW
1895,DE-4012-301_01Bericht.pdf,2011,NRW
1896,DE-4012-302_01Bericht.pdf,2020,NRW
1897,DE-4013-301_01Bericht_Bundeswehr_MPE.pdf,2019,NRW
1898,DE-4013-301_WAF_01Bericht.pdf,2020,NRW
1899,DE-4013-303_Bericht.pdf,2010,NRW
1900,DE-4013_301_01Bericht.pdf,2020,NRW
1901,DE-4014-301_01Bericht.pdf,2020,NRW
1902,DE-4014-302_01Bericht.pdf,2020,NRW
1903,DE-4018-301_01Bericht.pdf,2020,NRW
1904,DE-4020-301_01Bericht.pdf,2019,NRW
1905,DE-4021-302_01Bericht.pdf,2020,NRW
1906,DE-4021-303_01Bericht.pdf,2009,NRW
1907,DE-4101-301_01Bericht.pdf,2020,NRW
1908,DE-4103-301_01Bericht.pdf,2020,NRW
1909,DE-4104-304_01Bericht.pdf,2020,NRW
1910,DE-4108-301_01Bericht.pdf,2015,NRW
1911,DE-4108-303-01Bericht.pdf,2020,NRW
1912,DE-4109-301_Bericht.pdf,2021,NRW
1913,DE-4111-301_01Bericht.pdf,2020,NRW
1914,DE-4111-302_01Bericht.pdf,2020,NRW
1915,DE-4112-301_01Bericht.pdf,2010,NRW
1916,DE-4113-301_01Bericht.pdf,2020,NRW
1917,DE-4113-302_01Bericht.pdf,2020,NRW
1918,DE-4114-301_01Bericht.pdf,2020,NRW
1919,DE-4114-302_01Bericht.pdf,2020,NRW
1920,DE-4114-303_01Bericht.pdf,2020,NRW
1921,DE-4115-302_01Bericht.pdf,2020,NRW
1922,DE-4117-302_01Bericht+Maßnahmentabelle.pdf,2020,NRW
1923,DE-4118-301_01Bericht_Bundesforst.pdf,2020,NRW
1924,DE-4118-301_01Bericht_Bundeswehr_MPE_Textteil_PzWschAnl Augustdorf_fin.pdf,2020,NRW
1925,DE-4118-301_01Bericht_Bundeswehr_MPE_Textteil_StOSchAnl Augustdorf_fin.pdf,2020,NRW
1926,DE-4118-303_01Bericht.pdf,2020,NRW
1927,DE-4119-301_01Bericht.pdf,2020,NRW
1928,DE-4119-302_01Bericht.pdf,2020,NRW
1929,DE-4119-305_Bericht.pdf,2020,NRW
1930,DE-4119-306_01Bericht.pdf,2020,NRW
1931,DE-4120-301_01Bericht.pdf,2019,NRW
1932,DE-4120-303_01Bericht.pdf,2020,NRW
1933,DE-4120-304_01Bericht.pdf,2011,NRW
1934,DE-4120-305_01Bericht.pdf,2020,NRW
1935,DE-4121-301_01Bericht.pdf,2020,NRW
1936,DE-4121-302_01Bericht.pdf,2020,NRW
1937,DE-4121-303_01Bericht.pdf,2020,NRW
1938,DE-4122-301_01Bericht.pdf,2020,NRW
1939,DE-4202-302_01Bericht.pdf,2020,NRW
1940,DE-4203-301_01Bericht.pdf,2020,NRW
1941,DE-4203-302_01Bericht.pdf,2020,NRW
1942,DE-4205-301_01Bericht.pdf,2020,NRW
1943,DE-4205-302_01Bericht.pdf,2020,NRW
1944,DE-4206-301_01Bericht.pdf,2009,NRW
1945,DE-4207-304_01Bericht.pdf,2020,NRW
1946,DE-4208-301_Bericht.pdf,2019,NRW
1947,DE-4208-302_01Bericht.pdf,2020,NRW
1948,DE-4209-302_01Bericht_TG_COE.pdf,2020,NRW
1949,DE-4209-302_01Bericht_TG_Unna.pdf,2020,NRW
1950,DE-4209-302_Bericht.pdf,2018,NRW
1951,DE-4209-303_01Bericht.pdf,2020,NRW
1952,DE-4210-302_01Bericht.pdf,2020,NRW
1953,DE-4211-301_01Bericht.pdf,2020,NRW
1954,DE-4212-301_01Bericht_Land.pdf,2019,NRW
1955,DE-4213-301_01Bericht.pdf,2020,NRW
