"document","date","title","state","year"
"DE-4017-301_02_2files_combined.pdf",NA,NA,NA,NA
"DE-4118-301_01Bericht_Bundeswehr_MPE_Textteil_StOU¨bPl Augustdorf_fin.pdf",NA,NA,NA,NA
"DE-4207-301_01Bericht.pdf",NA,NA,NA,NA
"DE-4417-303_01Bericht.pdf",NA,NA,NA,NA
"DE-5004-301_Bericht.pdf",NA,NA,NA,NA
"DE-5209-302_02Bestandskarte.pdf",NA,NA,NA,NA
"DE-5209-302_03Massnahmenkarte.pdf",NA,NA,NA,NA
"DE_4207-302_01Bericht.pdf",NA,NA,NA,NA
