"document","date","title","state","year"
"de5527401_t_fg_nfin_ffin_2files_converged.pdf",NA,NA,NA,NA
"de5528371_t_fg_nfin_ffin_2files_converged.pdf",NA,NA,NA,NA
"de5533302_t_fg_ffin_nfin_2files_converged.pdf",NA,NA,NA,NA
"de5536371_t_fg_ffin_nfin_2files_converged.pdf",NA,NA,NA,NA
"de5626372_t_fg_nfin_ffin_2files_converged.pdf",NA,NA,NA,NA
"de5628301_t_fg_nfin_ffin_2files_converged.pdf",NA,NA,NA,NA
"de5628371_t_fg_nfin_ffin_2files_converged.pdf",NA,NA,NA,NA
"de5628471_t_fg_nfin_ffin_2files_converged.pdf",NA,NA,NA,NA
"de5629303_t_fg_nfin_ffin_2files_converged.pdf",NA,NA,NA,NA
"de5630371_t_fg_ffin_nfin_2files_converged.pdf",NA,NA,NA,NA
"de5630372_t_2files_merged.pdf",NA,NA,NA,NA
"de6032371_t_2files_merged.pdf",NA,NA,NA,NA
"de6426471_t_ge_nfin_ffin.pdf",NA,NA,NA,NA
