"document","year","state"
"de6035372_t_2files_merged.pdf","2021","Bavaria"
"de6035373_t_2files_merged.pdf","2021","Bavaria"
"de6036301_t_2files_merged.pdf","2021","Bavaria"
"de6037371_t_2files_merged.pdf","2021","Bavaria"
"de6037372_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6039301_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6039371_t_2files_merged.pdf","2021","Bavaria"
"de6039372_t_2files_merged.pdf","2021","Bavaria"
"de6040371_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6121371_t_2files_merged.pdf","2021","Bavaria"
"de6121372_t_2files_merged.pdf","2021","Bavaria"
"de6123302_t_2files_merged.pdf","2021","Bavaria"
"de6123371_t_2files_merged.pdf","2021","Bavaria"
"de6123372_t_2files_merged.pdf","2021","Bavaria"
"de6124371_t_2files_merged.pdf","2021","Bavaria"
"de6124373_t_2files_merged.pdf","2021","Bavaria"
"de6125301_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6126301_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6131302_t_2files_merged.pdf","2021","Bavaria"
"de6131371_t_2files_merged.pdf","2021","Bavaria"
"de6131372_t_2files_merged.pdf","2021","Bavaria"
"de6132371_t_2files_merged.pdf","2021","Bavaria"
"de6134301_t_2files_merged.pdf","2021","Bavaria"
"de6135301_t_2files_merged.pdf","2021","Bavaria"
"de6137302_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6138372_t_2files_merged.pdf","2021","Bavaria"
"de6141301_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6221401_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6223301_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6225303_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6226471_t_2files_merged.pdf","2021","Bavaria"
"de6227371_t_2files_merged.pdf","2021","Bavaria"
"de6227372_t_2files_merged.pdf","2021","Bavaria"
"de6231371_t_2files_merged.pdf","2021","Bavaria"
"de6232301_t_2files_merged.pdf","2021","Bavaria"
"de6232303_t_2files_merged.pdf","2021","Bavaria"
"de6232371_t_2files_merged.pdf","2021","Bavaria"
"de6233303_t_2files_merged.pdf","2021","Bavaria"
"de6233371_t_2files_merged.pdf","2021","Bavaria"
"de6233372_t_2files_merged.pdf","2021","Bavaria"
"de6233471_t_2files_merged.pdf","2021","Bavaria"
"de6234301_t_2files_merged.pdf","2021","Bavaria"
"de6235301_t_2files_merged.pdf","2021","Bavaria"
"de6238301_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6240301_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6240302_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de6320371_t_2files_merged.pdf","2021","Bavaria"
"de6321371_t_2files_merged.pdf","2021","Bavaria"
"de6322371_t_2files_merged.pdf","2021","Bavaria"
"de6325371_t_2files_merged.pdf","2021","Bavaria"
"de6326371_t_2files_merged.pdf","2021","Bavaria"
"de6327302_t_2files_merged.pdf","2021","Bavaria"
"de6327371_t_2files_merged.pdf","2021","Bavaria"
"de6327471_t_2files_merged.pdf","2021","Bavaria"
"de6330371_t_2files_merged.pdf","2021","Bavaria"
"de6331371_t_2files_merged.pdf","2021","Bavaria"
"de6331471_t_2files_merged.pdf","2021","Bavaria"
"de6331472_t_2files_merged.pdf","2021","Bavaria"
"de6332301_t_2files_merged.pdf","2021","Bavaria"
"de6332302_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6332371_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de6332372_t_2files_merged.pdf","2021","Bavaria"
