"document","year","state"
"ffh_210_MaP_AB.pdf","2020","Thuringia"
"ffh_211_MaP_AB.pdf","2019","Thuringia"
"ffh_212_MaP_AB.pdf","2019","Thuringia"
"ffh_214_map_ab.pdf","2018","Thuringia"
"ffh_215_map_ab.pdf","2018","Thuringia"
"ffh_216_MaP_AB.pdf","2019","Thuringia"
"ffh_217_map_ab.pdf","2015","Thuringia"
"ffh_219_MaP_AB.pdf","2019","Thuringia"
"ffh_220_spa_23_MaP_AB.pdf","2019","Thuringia"
"ffh_221_spa_26_MaP_AB.pdf","2020","Thuringia"
"ffh_222_map_ab.pdf","2015","Thuringia"
"ffh_224_MaP_AB.pdf","2020","Thuringia"
"ffh_225_MaP_AB.pdf","2019","Thuringia"
"ffh_226_MaP_AB.pdf","2018","Thuringia"
"ffh_227_MaP_AB.pdf","2018","Thuringia"
"ffh_228_MaP_AB.pdf","2020","Thuringia"
"ffh_229_map_ab.pdf","2018","Thuringia"
"ffh_230_MaP_AB.pdf","2020","Thuringia"
"ffh_232_MaP_AB.pdf","2020","Thuringia"
"ffh_234_MaP_AB.pdf","2020","Thuringia"
"ffh_235_MaP_AB.pdf","2019","Thuringia"
"ffh_237_MaP_AB.pdf","2020","Thuringia"
"ffh_238_spa_12_MaP_AB.pdf","2019","Thuringia"
"ffh_239_MaP_AB.pdf","2019","Thuringia"
"ffh_240_spa_18_MaP_AB.pdf","2020","Thuringia"
"ffh_241_map_ab.pdf","2018","Thuringia"
"ffh_242_spa_26_MaP_AB.pdf","2020","Thuringia"
"ffh_243_MaP_AB.pdf","2020","Thuringia"
"ffh_244_map_ab.pdf","2018","Thuringia"
"ffh10_map_ab_20151012.pdf","2015","Thuringia"
"ffh6_map_komp_201603.pdf","2016","Thuringia"
"ffh7_map_komp_201603.pdf","2016","Thuringia"
"ffh8_map_komp_201603.pdf","2016","Thuringia"
"ffh9_map_ab_20151012.pdf","2015","Thuringia"
"map_184_tlug_12-03-2013_komp.pdf","2013","Thuringia"
"map_4_eb_tlug_2013_n_komp.pdf","2013","Thuringia"
