"document","year","state"
"1524-391Mplan_Text.pdf","2014","SchleHol"
"1525-331Mplan_Text.pdf","2017","SchleHol"
"1526-352MPlan_Text.pdf","2012","SchleHol"
"1526-353Mplan_Text.pdf","2016","SchleHol"
"1526-391Mplan_TGLandflaechen_Text.pdf","2016","SchleHol"
"1528-391Mplan_TGLandflaechen_Text.pdf","2016","SchleHol"
"1532-321MPlan_Text.pdf","2010","SchleHol"
"1532-391Mplan_TGNordwestfehmarn_Text.pdf","2017","SchleHol"
"1532-392Mplan_TGSuedwestfehmarn_Text.pdf","2016","SchleHol"
"1533-301Mplan_TGLandflaechen_Text.pdf","2017","SchleHol"
"1617-301_MPlan_Text.pdf","2016","SchleHol"
"1620-302MPlan_Text.pdf","2012","SchleHol"
